match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6226351509,5206414251,49,9,1634431039,2140,22,1,8,63,48,1982,384,58,34,False
6226351419,5206415190,49,14,1634431044,2103,22,1,357,63,0,2038,0,43,21,False
6226351418,5206415719,49,5,1634431043,2403,22,1,0,0,51,0,1926,34,47,True
6226351417,5206422188,49,8,1634431039,2950,22,3,157,63,52,1796,256,38,45,False
6226351416,5206413419,49,8,1634431039,1997,22,1,5,51,63,390,1958,43,42,True
6226351412,5206427110,49,8,1634431044,3667,22,1,97,15,0,1540,0,70,65,False
6226351408,5206414613,49,15,1634431039,2144,22,1,93,0,63,0,1974,21,66,True
6226351403,5206414280,49,9,1634431044,2158,22,1,160,3,63,6,1972,34,48,True
6226351318,5206411973,49,19,1634431033,1886,22,1,85,63,0,2038,0,41,32,False
6226351317,5206420864,49,5,1634431033,2940,22,1,117,63,0,1956,0,55,25,False
6226351316,5206411711,49,8,1634431033,1872,22,1,74,19,63,6,1974,20,32,True
6226351315,5206422764,49,8,1634431028,3167,22,1,6,63,0,2038,0,54,56,False
6226351313,5206417576,49,8,1634431023,2543,22,2,71,63,0,1958,0,36,48,False
6226351307,5206416377,49,15,1634431033,2473,22,1,0,60,63,288,1958,27,42,True
6226351219,5206411888,49,5,1634431023,1904,22,1,38,63,51,1983,260,50,14,False
6226351210,5206419559,49,8,1634431023,2798,22,1,114,3,63,6,1974,52,40,True
6226351209,5206412129,49,1,1634431023,1954,22,1,69,0,63,0,1983,19,52,True
6226351203,5206422394,49,13,1634431018,3071,22,1,280,51,0,1798,0,41,50,False
6226351202,5206409373,49,2,1634431013,1640,22,1,209,0,63,0,2047,14,34,True
6226351201,5206410615,49,15,1634431013,1702,22,3,41,48,63,256,2047,13,39,True
6226351109,5206413599,49,5,1634431012,2081,22,3,152,0,63,0,1983,19,25,True
6226351105,5206419392,49,15,1634431007,2782,22,1,132,51,3,1924,7,61,43,False
6226351104,5206411261,49,3,1634431003,1795,22,1,109,51,63,388,1983,27,34,True
6226351103,5206418257,49,8,1634430987,2385,22,1,250,63,32,1982,0,40,26,False
6226351016,5206415527,49,20,1634431003,2400,22,1,220,63,3,1972,6,54,30,False
6226351011,5206429240,49,15,1634430971,3903,22,,12,48,51,0,1926,71,69,True
6226351007,5206414552,49,14,1634431003,2212,22,1,9,63,3,2039,6,48,26,False
6226350612,5206414059,49,15,1634430961,2204,22,1,118,63,3,2046,0,37,24,False
6226350610,5206412174,49,2,1634430956,1983,22,1,219,0,63,0,2038,25,45,True
6226350609,5206413322,49,10,1634430955,2041,22,1,144,48,63,384,1982,21,51,True
6226350608,5206418871,49,2,1634430951,2669,22,1,19,63,51,1588,262,45,52,False
6226350512,5206420119,49,8,1634430956,2942,22,3,44,60,3,1824,6,44,45,False
6226350511,5206423092,49,5,1634430956,3253,22,1,113,0,63,0,1830,60,56,True
6226350510,5206414314,49,9,1634430956,2033,22,1,86,52,63,384,1847,17,41,True
6226350507,5206419091,49,9,1634430955,2644,22,1,73,63,51,1828,390,44,46,False
6226350506,5206421357,49,8,1634430951,2940,22,,336,63,51,1846,262,37,27,False
6226350413,5206415678,49,9,1634430946,2456,22,1,34,63,51,1974,4,54,20,False
6226350408,5206424963,49,1,1634430940,3506,22,1,180,63,0,1958,0,49,30,False
6226350402,5206414607,49,15,1634430946,2179,22,1,0,0,63,0,1974,34,44,True
6226350400,5206409916,49,8,1634430946,1726,22,1,156,51,63,260,1983,22,39,True
6226350318,5206415265,49,8,1634430935,2359,22,3,116,63,0,1974,0,42,35,False
6226350313,5206422442,49,5,1634430935,3148,22,1,21,0,63,0,1974,43,32,True
6226350312,5206415718,49,15,1634430935,2481,22,2,141,63,0,2039,0,59,36,False
6226350309,5206412995,49,15,1634430930,2091,22,1,30,48,63,384,1983,22,28,True
6226350302,5206418106,49,5,1634430930,2293,22,2,184,0,63,0,1974,30,35,True
6226350212,5206414475,49,5,1634430925,2005,22,1,69,0,63,0,1847,21,37,True
6226350200,5206418326,49,8,1634430930,2419,22,1,94,63,0,2036,0,54,31,False
6226350115,5206419190,49,10,1634430904,2675,22,1,12,51,48,260,1920,44,42,True
6226350110,5206421892,49,9,1634430919,2824,22,1,6,63,51,1828,390,47,52,False
6226350108,5206411936,49,8,1634430914,1968,22,1,112,63,51,1846,390,30,20,False
6226350107,5206410315,49,2,1634430909,1805,22,1,265,3,63,4,2047,13,53,True
6226350019,5206414498,49,5,1634430909,2239,22,1,109,0,63,0,2047,24,27,True
6226350018,5206416644,49,8,1634430909,2717,22,1,134,63,3,1972,4,39,58,False
6226350016,5206420301,49,3,1634430905,2964,22,1,265,63,3,1920,6,45,36,False
6226350012,5206416802,49,17,1634430909,2734,22,1,159,63,3,2038,0,59,18,False
6226350011,5206416732,49,5,1634430909,2720,22,1,11,63,3,1840,4,48,33,False
6226350001,5206408507,49,9,1634430909,1672,22,1,149,51,63,388,1975,17,56,True
6226350000,5206416432,49,3,1634430909,2428,22,3,7,63,0,1974,0,65,32,False
6226349605,5206413528,49,14,1634430847,2207,22,1,110,0,63,0,2038,22,41,True
6226349519,5206410388,49,15,1634430858,1832,22,3,0,63,51,1974,262,38,40,False
6226349517,5206420233,49,20,1634430853,3059,22,1,263,0,51,0,1798,37,50,True
6226349516,5206412327,49,2,1634430852,1915,22,1,8,48,63,384,1974,30,38,True
6226349515,5206412328,49,3,1634430852,2107,22,3,60,63,0,2047,0,46,10,False
6226349508,5206428256,49,8,1634430858,3980,22,3,0,0,55,0,1542,53,81,True
6226349506,5206416658,49,3,1634430853,2744,22,1,37,0,63,0,1974,32,45,True
6226349504,5206418377,49,5,1634430842,2903,22,1,102,0,7,0,1540,43,57,True
6226349419,5206420232,49,8,1634430852,3046,22,2,0,48,31,384,1572,54,68,True
6226349418,5206421707,49,2,1634430847,3201,22,1,15,63,0,2022,0,56,34,False
6226349416,5206429653,49,20,1634430842,4003,22,,166,51,0,1796,0,51,52,False
6226349415,5206412394,49,2,1634430842,2125,22,1,189,51,63,262,1846,20,29,True
6226349406,5206410359,49,5,1634430853,1859,22,3,72,63,51,2046,262,34,15,False
6226349405,5206408179,49,10,1634430852,1613,22,1,202,3,63,4,2047,9,50,True
6226349404,5206414614,49,15,1634430852,2346,22,1,65,0,63,0,2047,37,52,True
6226349402,5206413926,49,15,1634430842,2278,22,1,168,0,63,0,1974,22,55,True
6226349314,5206414682,49,8,1634430842,2396,22,3,109,51,63,1796,32,33,33,False
6226349313,5206420457,49,15,1634430842,3082,22,1,129,63,0,2047,0,41,41,False
6226349312,5206410611,49,5,1634430842,1895,22,1,10,0,63,0,2047,21,54,True
