match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6016262301,5039124244,48,20,1622268222,2690,3,1,379,51,63,390,1828,40,36,True
6016262219,5039116632,48,5,1622268221,2132,22,3,121,63,3,1974,4,46,19,False
6016262217,5039132179,48,5,1622268217,3203,22,1,171,51,11,1926,4,59,45,False
6016262215,5039116833,48,8,1622268216,2075,22,1,3,63,48,2046,384,40,21,False
6016262213,5039127088,48,20,1622268191,2893,22,,110,0,63,0,1846,33,39,True
6016262205,5039128134,48,5,1622268222,2899,22,3,166,0,51,0,1798,48,47,True
6016262204,5039136028,48,5,1622268222,3512,22,,260,51,51,1796,260,57,42,False
6016262101,5039117555,48,5,1622268217,2189,22,3,14,63,0,2038,0,49,26,False
6016262018,5039116328,48,25,1622268212,2093,22,1,9,0,63,0,1983,16,63,True
6016262012,5039111170,48,2,1622268206,1723,22,1,220,3,63,4,2047,8,35,True
6016262011,5039121655,48,10,1622268206,2349,22,1,78,0,63,0,1972,28,48,True
6016262000,5039118931,48,18,1622268206,2309,22,,134,63,0,1974,0,48,32,False
6016261918,5039129114,48,8,1622268202,3074,22,1,146,51,3,1798,4,49,48,False
6016261917,5039121350,48,1,1622268202,2473,22,1,80,0,63,0,1958,31,43,True
6016261915,5039126117,48,5,1622268201,2758,22,3,29,63,0,1830,0,60,40,False
6016261913,5039118897,48,5,1622268196,2282,22,1,0,63,51,1958,260,40,32,False
6016261910,5039121207,48,1,1622268177,2468,22,1,3,63,3,1974,6,36,23,False
6016261811,5039129356,48,10,1622268192,3067,22,3,128,63,3,1830,4,46,35,False
6016261809,5039114516,48,25,1622268181,2003,22,1,0,0,63,0,2038,23,42,True
6016261808,5039131706,48,2,1622268181,3206,22,,122,48,0,256,0,41,50,False
6016261807,5039131440,48,8,1622268171,3238,22,3,16,55,3,388,1540,69,53,True
6016261714,5039114788,48,19,1622268192,2010,22,3,115,0,63,0,1983,15,28,True
6016261713,5039131990,48,13,1622268192,3236,22,2,236,59,48,390,1792,36,45,True
6016261708,5039124575,48,9,1622268191,2741,22,1,164,0,63,0,1847,38,57,True
6016261707,5039124286,48,15,1622268186,2693,22,2,173,19,51,1540,384,49,36,False
6016261706,5039119093,48,15,1622268182,2305,22,1,43,0,63,0,1828,29,43,True
6016261615,5039124683,48,8,1622268181,2719,22,1,139,1,63,0,1974,33,54,True
6016261613,5039131618,48,8,1622268177,3218,22,,220,49,51,1920,260,61,44,False
6016261517,5039115213,48,5,1622268181,1871,22,1,112,63,0,2046,0,45,12,False
6016261514,5039120674,48,18,1622268181,2487,3,3,0,48,63,256,1982,37,58,True
6016261501,5039114721,48,15,1622268172,2026,22,1,0,3,63,6,2038,25,51,True
6016261500,5039132183,48,5,1622268177,3284,22,2,141,51,0,768,0,29,39,False
6016261413,5039115903,48,5,1622268177,2098,22,1,0,63,51,1974,388,39,29,False
6016261412,5039118312,48,5,1622268176,2178,22,1,210,60,3,1456,6,37,23,False
6016261411,5039115482,48,25,1622268176,2098,22,1,12,63,0,1982,0,42,16,False
6016261410,5039122519,48,5,1622268176,2585,22,1,142,63,3,1974,4,43,27,False
6016261404,5039120827,48,8,1622268171,2458,22,1,0,63,3,1844,6,45,30,False
6016261401,5039117149,48,5,1622268166,2170,22,1,311,0,63,0,2047,18,29,True
6016261400,5039121836,48,3,1622268161,2549,22,1,122,63,0,1974,0,40,28,False
6016261317,5039111481,48,8,1622268171,1797,22,1,70,51,63,390,1982,28,45,True
6016261316,5039123333,48,1,1622268171,2656,22,3,379,0,63,0,1958,28,45,True
6016261315,5039113646,48,5,1622268171,1945,22,1,108,63,0,2046,0,43,22,False
6016261314,5039126096,48,1,1622268171,2839,22,2,124,63,3,1924,4,39,24,False
6016261312,5039116848,48,8,1622268152,2189,22,1,15,51,63,390,1974,37,57,True
6016261305,5039109613,48,19,1622268172,1652,22,3,102,63,0,1846,0,31,17,False
6016261304,5039121845,48,5,1622268171,2564,22,1,208,0,63,0,1846,36,43,True
6016261301,5039111221,48,13,1622268166,1800,22,3,138,63,0,2046,0,42,16,False
6016261216,5039119588,48,8,1622268167,2222,22,1,136,63,0,1975,0,40,31,False
6016261215,5039119796,48,13,1622268166,2419,22,2,130,63,0,1830,0,42,28,False
6016261214,5039112971,48,15,1622268166,1906,22,1,0,48,63,384,1855,30,57,True
6016261213,5039126060,48,17,1622268166,2786,22,1,22,63,0,2039,0,41,26,False
6016261212,5039121238,48,13,1622268166,2516,22,1,110,48,63,0,1846,32,44,True
6016261210,5039118059,48,5,1622268165,2246,22,1,0,0,63,0,2047,22,48,True
6016261208,5039120509,48,5,1622268161,2458,22,2,115,3,63,6,1828,32,38,True
6016261206,5039127852,48,5,1622268157,2941,22,1,99,51,63,262,1828,48,61,True
6016261118,5039124364,48,7,1622268162,2596,22,3,114,48,63,384,2039,26,52,True
6016261113,5039110555,48,5,1622268161,1715,22,1,0,0,63,0,2047,6,37,True
6016261111,5039114758,48,15,1622268157,2012,22,1,147,51,63,390,1983,19,26,True
6016261110,5039128057,48,20,1622268157,3056,3,1,137,0,63,0,1958,45,39,True
6016261109,5039122292,48,5,1622268152,2623,22,1,213,48,63,256,1975,25,41,True
6016261008,5039115439,48,20,1622268156,2121,3,1,274,63,3,1974,0,61,34,False
6016261003,5039123078,48,5,1622268151,2674,22,1,114,63,0,1974,0,39,39,False
6016261002,5039134197,48,5,1622268151,3464,22,,57,63,0,1974,0,40,31,False
6016260904,5039115393,48,5,1622268146,1917,22,1,118,51,63,390,1974,27,37,True
6016260812,5039128969,48,13,1622268146,3091,3,3,4,63,48,2036,0,57,40,False
6016260802,5039118393,48,18,1622268141,2329,3,2,1,63,48,1846,384,31,26,False
6016260719,5039120036,48,13,1622268131,2473,22,1,161,63,0,2038,0,44,34,False
6016260707,5039110937,48,5,1622268136,1775,22,1,89,63,0,2046,0,32,18,False
6016260702,5039114626,48,3,1622268131,2069,22,1,0,63,3,2046,6,51,26,False
6016260608,5039123082,48,2,1622268131,2688,22,1,186,0,63,0,1972,35,60,True
