match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6126357419,5127308025,48,15,1628439088,2127,22,,106,0,63,0,1983,16,64,True
6126357418,5127299996,48,5,1628439090,1740,22,3,119,0,63,0,1844,9,27,True
6126357417,5127315438,48,3,1628439089,2530,22,,151,51,63,262,1972,38,42,True
6126357416,5127321744,48,5,1628439088,2816,22,3,5,63,0,1828,0,40,28,False
6126357415,5127303628,48,9,1628439088,1915,22,1,110,51,63,388,2047,19,44,True
6126357413,5127315842,48,8,1628439083,2489,22,,88,15,63,4,1958,33,41,True
6126357411,5127325906,48,3,1628439083,2790,22,2,9,48,63,448,1846,32,50,True
6126357408,5127317955,48,9,1628439059,2596,22,,1,0,63,0,1828,52,53,True
6126357316,5127311970,48,2,1628439090,2168,22,3,95,51,63,390,1983,31,36,True
6126357312,5127328868,48,8,1628439084,3086,22,,22,51,3,390,1536,43,62,True
6126357308,5127309234,48,8,1628439089,2174,22,,134,63,0,2038,0,49,29,False
6126357211,5127303059,48,8,1628439085,1904,22,3,129,48,63,256,1983,20,40,True
6126357210,5127306822,48,5,1628439084,2088,22,1,132,0,63,0,1982,19,32,True
6126357208,5127310542,48,8,1628439084,2278,22,,15,51,63,390,1847,49,46,True
6126357207,5127307311,48,18,1628439078,2114,22,1,204,0,63,0,1974,24,36,True
6126357115,5127297697,48,13,1628439063,1642,22,1,0,0,63,0,2046,14,43,True
6126357114,5127318761,48,8,1628439068,2679,22,,139,63,3,1974,0,47,24,False
6126357112,5127314721,48,13,1628439054,2496,3,1,74,51,51,260,1926,27,34,True
6126357102,5127308114,48,5,1628439083,2119,22,2,185,63,0,1974,0,41,19,False
6126357100,5127303900,48,5,1628439070,1966,22,1,163,63,51,1974,260,34,29,False
6126357017,5127294840,48,8,1628439069,1515,22,1,19,48,63,256,2039,5,33,True
6126357013,5127324031,48,8,1628439074,2894,22,2,55,51,63,260,1847,15,45,True
6126357009,5127323202,48,10,1628439059,2857,22,,23,63,0,1830,0,62,42,False
6126356917,5127308586,48,8,1628439074,2197,22,1,14,60,51,1968,262,62,33,False
6126356617,5127331945,48,8,1628439058,3393,22,,104,51,48,390,1280,66,50,True
6126356616,5127300398,48,8,1628439059,1766,22,1,6,63,51,2038,260,43,27,False
